time displacement-al displacement-ftsm temperature
1.29000e+01 1.34302e+00 -3.41351e+00 1.53496e+01
1.29150e+01 1.34975e+00 -3.46071e+00 1.53460e+01
1.29300e+01 1.36526e+00 -3.49729e+00 1.53424e+01
1.29450e+01 1.35804e+00 -3.52234e+00 1.53389e+01
1.29600e+01 1.36367e+00 -3.53695e+00 1.53353e+01
1.29750e+01 1.35298e+00 -3.54091e+00 1.53317e+01
1.29900e+01 1.38311e+00 -3.53439e+00 1.53282e+01
1.30050e+01 1.37831e+00 -3.51779e+00 1.53246e+01
1.30200e+01 1.35838e+00 -3.49125e+00 1.53211e+01
1.30350e+01 1.35145e+00 -3.45518e+00 1.53175e+01
1.30500e+01 1.35389e+00 -3.40967e+00 1.53140e+01
1.30650e+01 1.36239e+00 -3.35393e+00 1.53105e+01
1.30800e+01 1.37027e+00 -3.28873e+00 1.53069e+01
1.30950e+01 1.36701e+00 -3.21338e+00 1.53034e+01
1.31100e+01 1.35630e+00 -3.12819e+00 1.52999e+01
1.31250e+01 1.37641e+00 -3.03304e+00 1.52963e+01
1.31400e+01 1.37375e+00 -2.92827e+00 1.52928e+01
1.31550e+01 1.37353e+00 -2.81387e+00 1.52893e+01
1.31700e+01 1.36907e+00 -2.68997e+00 1.52857e+01
1.31850e+01 1.36225e+00 -2.55670e+00 1.52822e+01
1.32000e+01 1.35398e+00 -2.41579e+00 1.52787e+01
1.32150e+01 1.33751e+00 -2.26625e+00 1.52752e+01
1.32300e+01 1.35147e+00 -2.10954e+00 1.52717e+01
1.32450e+01 1.33885e+00 -1.94502e+00 1.52682e+01
1.32600e+01 1.36485e+00 -1.77433e+00 1.52647e+01
1.32750e+01 1.35657e+00 -1.59625e+00 1.52611e+01
1.32900e+01 1.35884e+00 -1.41320e+00 1.52576e+01
1.33050e+01 1.37457e+00 -1.22431e+00 1.52541e+01
1.33200e+01 1.37453e+00 -1.03160e+00 1.52506e+01
1.33350e+01 1.35669e+00 -8.34924e-01 1.52471e+01
1.33500e+01 1.36862e+00 -6.34852e-01 1.52436e+01
1.33650e+01 1.33566e+00 -4.31709e-01 1.52401e+01
1.33800e+01 1.37822e+00 -2.26930e-01 1.52366e+01
1.33950e+01 1.36975e+00 -2.03237e-02 1.52331e+01
1.34100e+01 1.36575e+00 1.85287e-01 1.52297e+01
1.34250e+01 1.35043e+00 3.91360e-01 1.52262e+01
1.34400e+01 1.38395e+00 5.95984e-01 1.52227e+01
1.34550e+01 1.38318e+00 7.99967e-01 1.52192e+01
1.34700e+01 1.34929e+00 1.00121e+00 1.52157e+01
1.34850e+01 1.37044e+00 1.20016e+00 1.52122e+01
1.35000e+01 1.36876e+00 1.39501e+00 1.52088e+01
1.35150e+01 1.34973e+00 1.58571e+00 1.52053e+01
1.35300e+01 1.35608e+00 1.77152e+00 1.52018e+01
1.35450e+01 1.36565e+00 1.95134e+00 1.51983e+01
1.35600e+01 1.37491e+00 2.12525e+00 1.51948e+01
1.35750e+01 1.37529e+00 2.29201e+00 1.51914e+01
1.35900e+01 1.37144e+00 2.45121e+00 1.51879e+01
1.36050e+01 1.36544e+00 2.60284e+00 1.51844e+01
1.36200e+01 1.37860e+00 2.74598e+00 1.51810e+01
1.36350e+01 1.37466e+00 2.88006e+00 1.51775e+01
1.36500e+01 1.36758e+00 3.00393e+00 1.51740e+01
1.36650e+01 1.36516e+00 3.11770e+00 1.51706e+01
1.36800e+01 1.35226e+00 3.22151e+00 1.51671e+01
1.36950e+01 1.36876e+00 3.31449e+00 1.51636e+01
1.37100e+01 1.36570e+00 3.39625e+00 1.51602e+01
1.37250e+01 1.36472e+00 3.46679e+00 1.51567e+01
1.37400e+01 1.39265e+00 3.52512e+00 1.51532e+01
1.37550e+01 1.37690e+00 3.57213e+00 1.51498e+01
1.37700e+01 1.36789e+00 3.60741e+00 1.51463e+01
1.37850e+01 1.36576e+00 3.63001e+00 1.51429e+01
1.38000e+01 1.37859e+00 3.64086e+00 1.51394e+01
1.38150e+01 1.36714e+00 3.63953e+00 1.51360e+01
1.38300e+01 1.37133e+00 3.62696e+00 1.51325e+01
1.38450e+01 1.37100e+00 3.60358e+00 1.51291e+01
1.38600e+01 1.38116e+00 3.56974e+00 1.51256e+01
1.38750e+01 1.35277e+00 3.52512e+00 1.51221e+01
1.38900e+01 1.38489e+00 3.46959e+00 1.51187e+01
1.39050e+01 1.40005e+00 3.40312e+00 1.51152e+01
1.39200e+01 1.37695e+00 3.32633e+00 1.51118e+01
1.39350e+01 1.37483e+00 3.23775e+00 1.51083e+01
1.39500e+01 1.37411e+00 3.13899e+00 1.51049e+01
1.39650e+01 1.36918e+00 3.02955e+00 1.51014e+01
1.39800e+01 1.37094e+00 2.90968e+00 1.50980e+01
1.39950e+01 1.37173e+00 2.77978e+00 1.50946e+01
1.40100e+01 1.37599e+00 2.64067e+00 1.50911e+01
1.40250e+01 1.36137e+00 2.49201e+00 1.50877e+01
1.40400e+01 1.41603e+00 2.33460e+00 1.50842e+01
1.40550e+01 1.37705e+00 2.16971e+00 1.50808e+01
1.40700e+01 1.36993e+00 1.99745e+00 1.50773e+01
1.40850e+01 1.37572e+00 1.81833e+00 1.50739e+01
1.41000e+01 1.37126e+00 1.63331e+00 1.50704e+01
1.41150e+01 1.36714e+00 1.44326e+00 1.50670e+01
1.41300e+01 1.38315e+00 1.24853e+00 1.50636e+01
1.41450e+01 1.37503e+00 1.04881e+00 1.50601e+01
1.41600e+01 1.38449e+00 8.47090e-01 1.50567e+01
1.41750e+01 1.38225e+00 6.42512e-01 1.50532e+01
1.41900e+01 1.39275e+00 4.36691e-01 1.50498e+01
1.42050e+01 1.37179e+00 2.29588e-01 1.50464e+01
1.42200e+01 1.36937e+00 2.24793e-02 1.50429e+01
1.42350e+01 1.36869e+00 -1.84675e-01 1.50395e+01
1.42500e+01 1.38946e+00 -3.90679e-01 1.50361e+01
1.42650e+01 1.35635e+00 -5.94101e-01 1.50326e+01
1.42800e+01 1.35121e+00 -7.96286e-01 1.50292e+01
1.42950e+01 1.37028e+00 -9.93464e-01 1.50258e+01
1.43100e+01 1.37478e+00 -1.18769e+00 1.50223e+01
1.43250e+01 1.40559e+00 -1.37790e+00 1.50189e+01
1.43400e+01 1.39559e+00 -1.56221e+00 1.50155e+01
1.43550e+01 1.40818e+00 -1.74104e+00 1.50120e+01
1.43700e+01 1.36492e+00 -1.91434e+00 1.50086e+01
1.43850e+01 1.38547e+00 -2.08078e+00 1.50052e+01
1.44000e+01 1.39441e+00 -2.24026e+00 1.50018e+01
1.44150e+01 1.37390e+00 -2.39241e+00 1.49983e+01
1.44300e+01 1.37407e+00 -2.53605e+00 1.49949e+01
1.44450e+01 1.38101e+00 -2.67098e+00 1.49915e+01
1.44600e+01 1.35455e+00 -2.79774e+00 1.49881e+01
1.44750e+01 1.38144e+00 -2.91570e+00 1.49847e+01
1.44900e+01 1.39194e+00 -3.02354e+00 1.49812e+01
1.45050e+01 1.38199e+00 -3.12253e+00 1.49778e+01
1.45200e+01 1.36472e+00 -3.21098e+00 1.49744e+01
1.45350e+01 1.36454e+00 -3.28928e+00 1.49710e+01
1.45500e+01 1.36691e+00 -3.35725e+00 1.49676e+01
1.45650e+01 1.38525e+00 -3.41498e+00 1.49642e+01
1.45800e+01 1.37457e+00 -3.46170e+00 1.49608e+01
1.45950e+01 1.38629e+00 -3.49720e+00 1.49574e+01
1.46100e+01 1.36214e+00 -3.52295e+00 1.49539e+01
1.46250e+01 1.38288e+00 -3.53681e+00 1.49505e+01
1.46400e+01 1.39385e+00 -3.54084e+00 1.49471e+01
1.46550e+01 1.38531e+00 -3.53374e+00 1.49437e+01
1.46700e+01 1.36636e+00 -3.51726e+00 1.49403e+01
1.46850e+01 1.37931e+00 -3.49050e+00 1.49369e+01
1.47000e+01 1.35096e+00 -3.45436e+00 1.49335e+01
1.47150e+01 1.36374e+00 -3.40838e+00 1.49301e+01
1.47300e+01 1.37776e+00 -3.35259e+00 1.49267e+01
1.47450e+01 1.37797e+00 -3.28724e+00 1.49234e+01
1.47600e+01 1.37174e+00 -3.21144e+00 1.49200e+01
1.47750e+01 1.37831e+00 -3.12621e+00 1.49166e+01
1.47900e+01 1.41609e+00 -3.03083e+00 1.49132e+01
1.48050e+01 1.38166e+00 -2.92576e+00 1.49098e+01
1.48200e+01 1.36614e+00 -2.81111e+00 1.49064e+01
1.48350e+01 1.40163e+00 -2.68721e+00 1.49030e+01
1.48500e+01 1.38578e+00 -2.55469e+00 1.48996e+01
1.48650e+01 1.38782e+00 -2.41304e+00 1.48963e+01
1.48800e+01 1.36891e+00 -2.26357e+00 1.48929e+01
1.48950e+01 1.36976e+00 -2.10658e+00 1.48895e+01
1.49100e+01 1.39428e+00 -1.94198e+00 1.48861e+01
1.49250e+01 1.35769e+00 -1.77058e+00 1.48827e+01
1.49400e+01 1.38691e+00 -1.59313e+00 1.48794e+01
1.49550e+01 1.38345e+00 -1.40959e+00 1.48760e+01
1.49700e+01 1.37048e+00 -1.22070e+00 1.48726e+01
1.49850e+01 1.37861e+00 -1.02796e+00 1.48693e+01
1.50000e+01 1.36763e+00 -8.31107e-01 1.48659e+01
1.50150e+01 1.35607e+00 -6.30367e-01 1.48625e+01
1.50300e+01 1.35630e+00 -4.28091e-01 1.48592e+01
1.50450e+01 1.36694e+00 -2.23121e-01 1.48558e+01
1.50600e+01 1.37479e+00 -1.64383e-02 1.48525e+01
1.50750e+01 1.37794e+00 1.89560e-01 1.48491e+01
1.50900e+01 1.39290e+00 3.95259e-01 1.48458e+01
1.51050e+01 1.40953e+00 6.00446e-01 1.48424e+01
1.51200e+01 1.36638e+00 8.03974e-01 1.48391e+01
1.51350e+01 1.39637e+00 1.00490e+00 1.48357e+01
1.51500e+01 1.37583e+00 1.20415e+00 1.48324e+01
1.51650e+01 1.35823e+00 1.39899e+00 1.48290e+01
1.51800e+01 1.36776e+00 1.58950e+00 1.48257e+01
1.51950e+01 1.38566e+00 1.77496e+00 1.48223e+01
1.52100e+01 1.37306e+00 1.95510e+00 1.48190e+01
1.52250e+01 1.36924e+00 2.12902e+00 1.48157e+01
1.52400e+01 1.36005e+00 2.29526e+00 1.48123e+01
1.52550e+01 1.35960e+00 2.45435e+00 1.48090e+01
1.52700e+01 1.38309e+00 2.60623e+00 1.48057e+01
1.52850e+01 1.37641e+00 2.74861e+00 1.48023e+01
1.53000e+01 1.38596e+00 2.88221e+00 1.47990e+01
1.53150e+01 1.37949e+00 3.00613e+00 1.47957e+01
1.53300e+01 1.36723e+00 3.11985e+00 1.47924e+01
1.53450e+01 1.37354e+00 3.22320e+00 1.47891e+01
1.53600e+01 1.37635e+00 3.31644e+00 1.47857e+01
1.53750e+01 1.35111e+00 3.39787e+00 1.47824e+01
1.53900e+01 1.37935e+00 3.46817e+00 1.47791e+01
1.54050e+01 1.38385e+00 3.52630e+00 1.47758e+01
1.54200e+01 1.38357e+00 3.57296e+00 1.47725e+01
1.54350e+01 1.38188e+00 3.60785e+00 1.47692e+01
1.54500e+01 1.36653e+00 3.63035e+00 1.47659e+01
1.54650e+01 1.36347e+00 3.64070e+00 1.47626e+01
1.54800e+01 1.36114e+00 3.63904e+00 1.47593e+01
1.54950e+01 1.38981e+00 3.62622e+00 1.47560e+01
1.55100e+01 1.38644e+00 3.60298e+00 1.47527e+01
1.55250e+01 1.37035e+00 3.56852e+00 1.47494e+01
1.55400e+01 1.39605e+00 3.52377e+00 1.47461e+01
1.55550e+01 1.39368e+00 3.46802e+00 1.47429e+01
1.55700e+01 1.39741e+00 3.40148e+00 1.47396e+01
1.55850e+01 1.37701e+00 3.32432e+00 1.47363e+01
1.56000e+01 1.36656e+00 3.23588e+00 1.47330e+01
1.56150e+01 1.36014e+00 3.13673e+00 1.47298e+01
1.56300e+01 1.36407e+00 3.02697e+00 1.47265e+01
1.56450e+01 1.39099e+00 2.90710e+00 1.47232e+01
1.56600e+01 1.37062e+00 2.77721e+00 1.47199e+01
1.56750e+01 1.38591e+00 2.63757e+00 1.47167e+01
1.56900e+01 1.37487e+00 2.48892e+00 1.47134e+01
1.57050e+01 1.38308e+00 2.33161e+00 1.47102e+01
1.57200e+01 1.38710e+00 2.16648e+00 1.47069e+01
1.57350e+01 1.39247e+00 1.99386e+00 1.47037e+01
1.57500e+01 1.37520e+00 1.81502e+00 1.47004e+01
1.57650e+01 1.38493e+00 1.63008e+00 1.46972e+01
1.57800e+01 1.39708e+00 1.43954e+00 1.46939e+01
1.57950e+01 1.36145e+00 1.24452e+00 1.46907e+01
1.58100e+01 1.39887e+00 1.04496e+00 1.46874e+01
1.58250e+01 1.39074e+00 8.43258e-01 1.46842e+01
1.58400e+01 1.36690e+00 6.39098e-01 1.46810e+01
1.58550e+01 1.38875e+00 4.33054e-01 1.46777e+01
1.58700e+01 1.38221e+00 2.25933e-01 1.46745e+01
1.58850e+01 1.39108e+00 1.85647e-02 1.46713e+01
1.59000e+01 1.37476e+00 -1.88923e-01 1.46681e+01
1.59150e+01 1.37902e+00 -3.94404e-01 1.46648e+01
1.59300e+01 1.38802e+00 -5.97393e-01 1.46616e+01
1.59450e+01 1.38606e+00 -7.98223e-01 1.46584e+01
1.59600e+01 1.35432e+00 -9.96037e-01 1.46552e+01
1.59750e+01 1.37332e+00 -1.19100e+00 1.46520e+01
1.59900e+01 1.40131e+00 -1.38158e+00 1.46488e+01
1.60050e+01 1.38512e+00 -1.56603e+00 1.46456e+01
1.60200e+01 1.37282e+00 -1.74477e+00 1.46424e+01
1.60350e+01 1.39052e+00 -1.91744e+00 1.46392e+01
1.60500e+01 1.39759e+00 -2.08377e+00 1.46360e+01
1.60650e+01 1.35942e+00 -2.24315e+00 1.46328e+01
1.60800e+01 1.37109e+00 -2.39497e+00 1.46296e+01
1.60950e+01 1.36862e+00 -2.53899e+00 1.46264e+01
1.61100e+01 1.37286e+00 -2.67377e+00 1.46232e+01
1.61250e+01 1.37489e+00 -2.80008e+00 1.46200e+01
1.61400e+01 1.38892e+00 -2.91739e+00 1.46168e+01
1.61550e+01 1.38223e+00 -3.02503e+00 1.46136e+01
1.61700e+01 1.37166e+00 -3.12388e+00 1.46105e+01
1.61850e+01 1.38335e+00 -3.21223e+00 1.46073e+01
1.62000e+01 1.38632e+00 -3.29066e+00 1.46041e+01
1.62150e+01 1.38405e+00 -3.35813e+00 1.46009e+01
1.62300e+01 1.37019e+00 -3.41579e+00 1.45978e+01
1.62450e+01 1.37036e+00 -3.46201e+00 1.45946e+01
1.62600e+01 1.36208e+00 -3.49815e+00 1.45914e+01
1.62750e+01 1.37183e+00 -3.52293e+00 1.45883e+01
1.62900e+01 1.37977e+00 -3.53726e+00 1.45851e+01
1.63050e+01 1.37355e+00 -3.54138e+00 1.45820e+01
1.63200e+01 1.38356e+00 -3.53427e+00 1.45788e+01
1.63350e+01 1.39968e+00 -3.51749e+00 1.45757e+01
1.63500e+01 1.37541e+00 -3.49066e+00 1.45725e+01
1.63650e+01 1.37845e+00 -3.45427e+00 1.45694e+01
1.63800e+01 1.37477e+00 -3.40807e+00 1.45662e+01
1.63950e+01 1.36939e+00 -3.35196e+00 1.45631e+01
1.64100e+01 1.36614e+00 -3.28630e+00 1.45599e+01
1.64250e+01 1.38309e+00 -3.21060e+00 1.45568e+01
1.64400e+01 1.38567e+00 -3.12504e+00 1.45536e+01
1.64550e+01 1.39777e+00 -3.02964e+00 1.45505e+01
1.64700e+01 1.38766e+00 -2.92442e+00 1.45474e+01
1.64850e+01 1.38909e+00 -2.80948e+00 1.45442e+01
1.65000e+01 1.38788e+00 -2.68520e+00 1.45411e+01
1.65150e+01 1.38496e+00 -2.55235e+00 1.45380e+01
1.65300e+01 1.36991e+00 -2.41117e+00 1.45349e+01
1.65450e+01 1.39248e+00 -2.26129e+00 1.45317e+01
1.65600e+01 1.37800e+00 -2.10326e+00 1.45286e+01
1.65750e+01 1.36839e+00 -1.93831e+00 1.45255e+01
1.65900e+01 1.39299e+00 -1.76775e+00 1.45224e+01
1.66050e+01 1.37563e+00 -1.58992e+00 1.45193e+01
1.66200e+01 1.38813e+00 -1.40660e+00 1.45162e+01
1.66350e+01 1.37539e+00 -1.21747e+00 1.45131e+01
1.66500e+01 1.38460e+00 -1.02412e+00 1.45100e+01
1.66650e+01 1.35307e+00 -8.26614e-01 1.45069e+01
1.66800e+01 1.38198e+00 -6.27113e-01 1.45037e+01
1.66950e+01 1.37626e+00 -4.24292e-01 1.45006e+01
1.67100e+01 1.34483e+00 -2.19173e-01 1.44975e+01
1.67250e+01 1.37312e+00 -1.27002e-02 1.44945e+01
1.67400e+01 1.39181e+00 1.93390e-01 1.44914e+01
1.67550e+01 1.39742e+00 3.99087e-01 1.44883e+01
1.67700e+01 1.38251e+00 6.04260e-01 1.44852e+01
1.67850e+01 1.36996e+00 8.07691e-01 1.44821e+01
1.68000e+01 1.37060e+00 1.00889e+00 1.44790e+01
1.68150e+01 1.37546e+00 1.20798e+00 1.44759e+01
1.68300e+01 1.36431e+00 1.40238e+00 1.44728e+01
1.68450e+01 1.36225e+00 1.59303e+00 1.44698e+01
1.68600e+01 1.35578e+00 1.77870e+00 1.44667e+01
1.68750e+01 1.37838e+00 1.95835e+00 1.44636e+01
1.68900e+01 1.41427e+00 2.13200e+00 1.44605e+01
1.69050e+01 1.36109e+00 2.29839e+00 1.44575e+01
1.69200e+01 1.36551e+00 2.45732e+00 1.44544e+01
1.69350e+01 1.38795e+00 2.60888e+00 1.44513e+01
1.69500e+01 1.36888e+00 2.75125e+00 1.44483e+01
1.69650e+01 1.39183e+00 2.88482e+00 1.44452e+01
1.69800e+01 1.37708e+00 3.00808e+00 1.44421e+01
1.69950e+01 1.38682e+00 3.12191e+00 1.44391e+01
1.70100e+01 1.39492e+00 3.22514e+00 1.44360e+01
1.70250e+01 1.36238e+00 3.31775e+00 1.44330e+01
1.70400e+01 1.39092e+00 3.39900e+00 1.44299e+01
1.70550e+01 1.37676e+00 3.46920e+00 1.44268e+01
1.70700e+01 1.37408e+00 3.52755e+00 1.44238e+01
1.70850e+01 1.40804e+00 3.57390e+00 1.44207e+01
1.71000e+01 1.38894e+00 3.60829e+00 1.44177e+01
1.71150e+01 1.35098e+00 3.63014e+00 1.44147e+01
1.71300e+01 1.35676e+00 3.64058e+00 1.44116e+01
1.71450e+01 1.37913e+00 3.63921e+00 1.44086e+01
1.71600e+01 1.38192e+00 3.62627e+00 1.44055e+01
1.71750e+01 1.38013e+00 3.60234e+00 1.44025e+01
1.71900e+01 1.37139e+00 3.56802e+00 1.43995e+01
1.72050e+01 1.37915e+00 3.52294e+00 1.43964e+01
1.72200e+01 1.38875e+00 3.46733e+00 1.43934e+01
1.72350e+01 1.37483e+00 3.40029e+00 1.43904e+01
1.72500e+01 1.38756e+00 3.32309e+00 1.43873e+01
1.72650e+01 1.37974e+00 3.23426e+00 1.43843e+01
1.72800e+01 1.39208e+00 3.13508e+00 1.43813e+01
1.72950e+01 1.38540e+00 3.02511e+00 1.43783e+01
1.73100e+01 1.37814e+00 2.90514e+00 1.43752e+01
1.73250e+01 1.36535e+00 2.77489e+00 1.43722e+01
1.73400e+01 1.36989e+00 2.63519e+00 1.43692e+01
1.73550e+01 1.36895e+00 2.48617e+00 1.43662e+01
1.73700e+01 1.38037e+00 2.32862e+00 1.43632e+01
1.73850e+01 1.41737e+00 2.16339e+00 1.43601e+01
1.74000e+01 1.39605e+00 1.99066e+00 1.43571e+01
1.74150e+01 1.37987e+00 1.81155e+00 1.43541e+01
1.74300e+01 1.37284e+00 1.62663e+00 1.43511e+01
1.74450e+01 1.39396e+00 1.43647e+00 1.43481e+01
1.74600e+01 1.37381e+00 1.24104e+00 1.43451e+01
1.74750e+01 1.36155e+00 1.04148e+00 1.43421e+01
1.74900e+01 1.37805e+00 8.39770e-01 1.43391e+01
1.75050e+01 1.37239e+00 6.35303e-01 1.43361e+01
1.75200e+01 1.37620e+00 4.29559e-01 1.43331e+01
1.75350e+01 1.37690e+00 2.22636e-01 1.43301e+01
1.75500e+01 1.37489e+00 1.49997e-02 1.43271e+01
1.75650e+01 1.35759e+00 -1.92026e-01 1.43241e+01
1.75800e+01 1.36842e+00 -3.97826e-01 1.43211e+01
1.75950e+01 1.38367e+00 -6.01535e-01 1.43181e+01
1.76100e+01 1.37204e+00 -8.01914e-01 1.43152e+01
1.76250e+01 1.36765e+00 -1.00009e+00 1.43122e+01
1.76400e+01 1.38651e+00 -1.19472e+00 1.43092e+01
1.76550e+01 1.34639e+00 -1.38521e+00 1.43062e+01
1.76700e+01 1.37663e+00 -1.56965e+00 1.43032e+01
1.76850e+01 1.38732e+00 -1.74775e+00 1.43002e+01
1.77000e+01 1.35811e+00 -1.92019e+00 1.42973e+01
1.77150e+01 1.35773e+00 -2.08596e+00 1.42943e+01
1.77300e+01 1.37671e+00 -2.24585e+00 1.42913e+01
1.77450e+01 1.36198e+00 -2.39787e+00 1.42884e+01
1.77600e+01 1.35093e+00 -2.54122e+00 1.42854e+01
1.77750e+01 1.36479e+00 -2.67602e+00 1.42824e+01
1.77900e+01 1.37646e+00 -2.80234e+00 1.42794e+01
1.78050e+01 1.36913e+00 -2.91948e+00 1.42765e+01
1.78200e+01 1.36952e+00 -3.02671e+00 1.42735e+01
1.78350e+01 1.39310e+00 -3.12596e+00 1.42706e+01
1.78500e+01 1.40243e+00 -3.21435e+00 1.42676e+01
1.78650e+01 1.35737e+00 -3.29211e+00 1.42646e+01
1.78800e+01 1.36445e+00 -3.35940e+00 1.42617e+01
1.78950e+01 1.37740e+00 -3.41644e+00 1.42587e+01
1.79100e+01 1.35928e+00 -3.46240e+00 1.42558e+01
1.79250e+01 1.36950e+00 -3.49851e+00 1.42528e+01
1.79400e+01 1.36331e+00 -3.52376e+00 1.42499e+01
1.79550e+01 1.37617e+00 -3.53752e+00 1.42469e+01
